               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.011564,            0.011068,          0.00014699,             0.99583,             0.99123,              0.9945,             0.90952,           0.0099524,           0.0099677,          0.00013518,           0.0073733,           0.0073733,           0.0073733
                 111,            0.011611,            0.010827,           0.0001476,             0.99657,             0.99147,             0.99456,             0.90706,           0.0099146,           0.0099492,          0.00013585,           0.0073303,           0.0073303,           0.0073303
                 112,            0.011984,            0.011141,          0.00014638,             0.99583,             0.99074,              0.9946,             0.90956,           0.0098842,           0.0099873,          0.00013636,           0.0072872,           0.0072872,           0.0072872
                 113,            0.011951,              0.0111,          0.00014629,             0.99462,             0.99172,             0.99465,             0.90649,           0.0098852,             0.01004,          0.00013491,           0.0072438,           0.0072438,           0.0072438
                 114,            0.011688,            0.010991,          0.00014118,             0.99608,             0.99122,             0.99466,             0.90891,           0.0098113,           0.0099743,          0.00013482,           0.0072003,           0.0072003,           0.0072003
                 115,            0.012052,            0.011017,          0.00014589,             0.99633,             0.99122,             0.99456,             0.90981,           0.0097886,           0.0098596,            0.000134,           0.0071566,           0.0071566,           0.0071566
                 116,            0.011682,               0.011,          0.00014365,             0.99559,             0.99172,             0.99461,             0.91207,           0.0097449,           0.0098686,          0.00013153,           0.0071127,           0.0071127,           0.0071127
                 117,            0.011592,            0.010887,          0.00013942,             0.99608,             0.99146,             0.99461,             0.90966,           0.0097947,           0.0098812,          0.00012915,           0.0070686,           0.0070686,           0.0070686
                 118,            0.011626,            0.010909,          0.00013803,             0.99608,             0.99123,             0.99458,             0.91159,           0.0098616,           0.0098805,          0.00012927,           0.0070243,           0.0070243,           0.0070243
                 119,            0.011668,            0.010867,          0.00013775,             0.99633,             0.99147,             0.99455,             0.91022,           0.0098109,           0.0098864,          0.00012889,           0.0069799,           0.0069799,           0.0069799
                 120,            0.011534,            0.010886,          0.00013778,             0.99681,             0.99098,             0.99455,             0.91035,           0.0098581,           0.0098417,          0.00012798,           0.0069353,           0.0069353,           0.0069353
                 121,            0.011618,            0.011093,          0.00013522,             0.99657,             0.99123,             0.99462,             0.91162,           0.0097282,           0.0098315,          0.00012768,           0.0068906,           0.0068906,           0.0068906
                 122,            0.011453,            0.010864,          0.00014097,             0.99608,             0.99172,             0.99461,             0.91086,           0.0098253,           0.0098807,          0.00012637,           0.0068457,           0.0068457,           0.0068457
                 123,            0.011574,            0.010982,          0.00013318,             0.99608,             0.99171,             0.99457,             0.91048,           0.0098308,           0.0098882,          0.00012603,           0.0068006,           0.0068006,           0.0068006
                 124,            0.011327,            0.010779,          0.00013578,             0.99608,             0.99147,             0.99449,             0.90909,            0.009714,           0.0098577,          0.00012353,           0.0067555,           0.0067555,           0.0067555
                 125,            0.011374,            0.011042,          0.00013419,             0.99633,             0.99147,              0.9945,             0.91058,           0.0097504,           0.0098781,          0.00012119,           0.0067101,           0.0067101,           0.0067101
                 126,             0.01133,            0.010759,          0.00012845,             0.99681,             0.99098,             0.99452,             0.91186,           0.0096938,           0.0098267,          0.00012106,           0.0066647,           0.0066647,           0.0066647
                 127,            0.011342,             0.01096,          0.00013186,              0.9956,             0.99146,              0.9945,             0.91167,           0.0097089,           0.0098616,          0.00012095,           0.0066191,           0.0066191,           0.0066191
                 128,            0.011274,            0.010728,          0.00012575,             0.99633,             0.99123,              0.9946,             0.91214,           0.0096774,           0.0098599,          0.00012069,           0.0065734,           0.0065734,           0.0065734
                 129,            0.011434,             0.01083,          0.00012849,             0.99706,             0.99098,             0.99452,             0.91204,           0.0096723,            0.009853,          0.00012097,           0.0065276,           0.0065276,           0.0065276
                 130,             0.01139,            0.010915,          0.00012933,             0.99608,             0.99123,             0.99451,             0.90943,           0.0096613,           0.0098599,          0.00011841,           0.0064816,           0.0064816,           0.0064816
                 131,            0.011138,            0.010749,          0.00012941,             0.99608,             0.99122,              0.9945,             0.91008,           0.0096499,           0.0098407,          0.00011692,           0.0064356,           0.0064356,           0.0064356
