               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.024315,            0.030709,           0.0032165,             0.92989,             0.98247,              0.9807,             0.64476,            0.024261,            0.034931,           0.0033564,           0.0082952,           0.0082952,           0.0082952
                  88,            0.024193,            0.030776,           0.0031697,             0.90505,             0.97828,             0.97359,             0.66339,            0.022074,            0.033852,            0.004821,           0.0082581,           0.0082581,           0.0082581
                  89,            0.024532,            0.030517,           0.0038507,             0.92104,             0.98392,             0.97045,             0.66293,            0.021057,            0.031688,           0.0035692,           0.0082207,           0.0082207,           0.0082207
                  90,            0.023722,            0.030707,           0.0031358,             0.92657,             0.95189,             0.97261,             0.65502,            0.023415,            0.032624,           0.0041562,            0.008183,            0.008183,            0.008183
                  91,            0.023938,            0.031623,           0.0040294,             0.93256,             0.95119,             0.96696,             0.65648,            0.022554,            0.033368,           0.0034627,            0.008145,            0.008145,            0.008145
                  92,            0.023651,            0.030222,           0.0033285,             0.98722,             0.92677,             0.98621,             0.66695,            0.023093,            0.032753,           0.0036743,           0.0081068,           0.0081068,           0.0081068
                  93,            0.024295,             0.03081,            0.003183,             0.98012,              0.9167,             0.98413,             0.69723,            0.021752,            0.030144,           0.0036148,           0.0080682,           0.0080682,           0.0080682
                  94,            0.023754,            0.030142,           0.0028793,             0.94181,             0.95068,             0.97459,              0.6844,            0.023967,            0.033067,           0.0032093,           0.0080294,           0.0080294,           0.0080294
                  95,            0.023446,            0.029109,           0.0035927,             0.92187,             0.98142,             0.97397,             0.67102,            0.022869,            0.033329,           0.0033974,           0.0079903,           0.0079903,           0.0079903
                  96,            0.024264,            0.031671,           0.0037823,             0.94048,             0.99218,             0.97828,             0.65827,            0.022278,            0.032937,           0.0025947,           0.0079509,           0.0079509,           0.0079509
                  97,            0.024306,            0.030023,           0.0032916,             0.94114,             0.99181,             0.97226,             0.65965,            0.022515,            0.031373,           0.0027017,           0.0079112,           0.0079112,           0.0079112
                  98,            0.023842,             0.03052,           0.0032657,             0.93968,             0.99185,             0.97636,             0.66874,            0.022569,            0.033319,            0.003142,           0.0078713,           0.0078713,           0.0078713
                  99,            0.024655,            0.031457,           0.0041101,             0.92863,             0.94979,             0.97604,              0.6761,            0.021132,            0.032571,           0.0048219,           0.0078311,           0.0078311,           0.0078311
                 100,             0.02391,            0.031262,           0.0037977,             0.93802,             0.98458,             0.98374,             0.65383,            0.022845,            0.033445,           0.0044219,           0.0077907,           0.0077907,           0.0077907
                 101,            0.024098,            0.032258,            0.003882,             0.92687,             0.96364,             0.98309,             0.66959,            0.021928,             0.03396,           0.0032329,             0.00775,             0.00775,             0.00775
                 102,             0.02328,            0.030303,           0.0033545,              0.9166,             0.98386,             0.97083,             0.65126,            0.023882,            0.033538,           0.0033148,           0.0077091,           0.0077091,           0.0077091
                 103,            0.023966,            0.030207,           0.0036117,             0.93984,             0.94493,             0.95359,             0.64451,            0.022994,            0.035193,           0.0034229,           0.0076679,           0.0076679,           0.0076679
                 104,             0.02335,            0.030973,           0.0034275,             0.92977,             0.99061,             0.98026,             0.66116,            0.024338,            0.034536,           0.0032287,           0.0076265,           0.0076265,           0.0076265
                 105,            0.024106,             0.02954,           0.0036949,             0.94023,              0.9426,             0.97546,             0.65129,            0.023344,            0.035855,           0.0032362,           0.0075848,           0.0075848,           0.0075848
                 106,            0.023585,             0.02965,              0.0034,             0.93966,             0.94646,             0.97523,             0.65023,            0.024696,            0.035386,           0.0024388,            0.007543,            0.007543,            0.007543
                 107,            0.022903,            0.030249,           0.0032908,             0.92342,             0.98454,              0.9768,             0.68724,            0.023246,             0.03218,           0.0042961,           0.0075009,           0.0075009,           0.0075009
                 108,            0.023453,            0.029916,           0.0034845,             0.94003,             0.95077,              0.9742,             0.65701,            0.023512,            0.032731,           0.0030283,           0.0074585,           0.0074585,           0.0074585
                 109,            0.022399,            0.030088,           0.0033619,             0.92295,             0.96456,             0.97498,             0.68102,            0.021037,            0.030192,           0.0038025,            0.007416,            0.007416,            0.007416
                 110,            0.022865,            0.030518,           0.0033233,             0.91822,             0.98202,             0.98011,              0.6694,            0.022735,            0.032177,           0.0029893,           0.0073733,           0.0073733,           0.0073733
                 111,            0.022909,            0.030444,           0.0035896,             0.94341,             0.94694,             0.96505,             0.66103,            0.022794,            0.033594,           0.0031799,           0.0073303,           0.0073303,           0.0073303
                 112,            0.023737,            0.028837,           0.0034275,             0.93425,              0.9868,             0.97991,             0.67112,            0.022448,            0.031689,           0.0025823,           0.0072872,           0.0072872,           0.0072872
                 113,            0.022396,            0.029944,           0.0027918,             0.93362,             0.94362,             0.97092,             0.64052,            0.023402,            0.034961,           0.0052496,           0.0072438,           0.0072438,           0.0072438
                 114,            0.021844,            0.027868,           0.0028952,             0.93548,             0.94428,             0.96804,             0.67755,            0.022667,            0.035223,           0.0039351,           0.0072003,           0.0072003,           0.0072003
                 115,            0.023227,             0.03036,           0.0035137,              0.9404,             0.94415,             0.96771,             0.65235,            0.022864,            0.034476,           0.0037493,           0.0071566,           0.0071566,           0.0071566
                 116,            0.022902,            0.028814,           0.0031079,              0.9446,             0.98763,             0.98863,             0.67789,            0.022141,            0.033669,           0.0028407,           0.0071127,           0.0071127,           0.0071127
                 117,            0.022588,             0.03033,            0.002724,             0.93895,             0.95084,             0.97498,             0.66354,            0.022306,            0.033102,           0.0030534,           0.0070686,           0.0070686,           0.0070686
                 118,            0.022052,            0.028796,           0.0029896,             0.94022,             0.93989,             0.97589,             0.67052,            0.021936,            0.033418,            0.003544,           0.0070243,           0.0070243,           0.0070243
                 119,            0.022771,            0.029544,           0.0034087,             0.93688,             0.94216,             0.97814,              0.6692,            0.020885,            0.032299,           0.0038614,           0.0069799,           0.0069799,           0.0069799
                 120,            0.022438,            0.029373,           0.0036422,                0.93,             0.95477,             0.97477,             0.66213,            0.021764,             0.03298,           0.0028493,           0.0069353,           0.0069353,           0.0069353
                 121,            0.021855,            0.028055,           0.0028758,             0.92388,             0.94554,             0.97133,              0.6379,            0.022051,            0.034903,           0.0033695,           0.0068906,           0.0068906,           0.0068906
                 122,            0.020922,            0.029163,           0.0032029,             0.93208,             0.95164,             0.96703,             0.63813,            0.022772,            0.036127,           0.0034297,           0.0068457,           0.0068457,           0.0068457
