               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.014456,           0.0090562,                   0,             0.99429,             0.99714,             0.99265,             0.85489,            0.012094,            0.007112,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.014603,           0.0089501,                   0,             0.99712,             0.99714,              0.9928,             0.85686,            0.012063,           0.0071996,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.013842,           0.0090765,                   0,             0.99713,             0.99428,             0.99256,             0.85564,            0.012307,           0.0073067,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.014547,           0.0094616,                   0,             0.99713,             0.99429,             0.99274,             0.85234,            0.012212,           0.0070972,                   0,            0.006204,            0.006204,            0.006204
                 137,             0.01424,           0.0089927,                   0,              0.9943,             0.99713,             0.99236,             0.84895,            0.012133,           0.0071918,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.014593,           0.0091127,                   0,             0.99429,             0.99714,             0.99259,             0.85109,            0.012028,           0.0070552,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.014479,           0.0091796,                   0,             0.99714,             0.99713,             0.99254,             0.85867,            0.012027,           0.0070358,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.014065,           0.0088339,                   0,             0.99713,             0.99429,             0.99239,              0.8496,            0.012268,           0.0072282,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.013931,           0.0091836,                   0,              0.9943,             0.99714,             0.99248,             0.85153,            0.012056,           0.0071405,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.014038,           0.0087662,                   0,             0.99713,             0.99429,             0.99248,             0.85105,            0.012021,           0.0071168,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.014334,           0.0087768,                   0,              0.9943,             0.99714,             0.99277,             0.85609,            0.011747,           0.0071181,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.013694,              0.0086,                   0,              0.9943,             0.99714,             0.99277,              0.8582,            0.011745,           0.0070127,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.013929,           0.0089537,                   0,             0.99713,             0.99428,             0.99256,             0.85769,            0.011859,           0.0070394,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.013648,           0.0088362,                   0,              0.9943,             0.99714,             0.99271,             0.85652,            0.012034,           0.0071604,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,             0.01371,           0.0088196,                   0,             0.99713,             0.99429,             0.99271,             0.85683,            0.011776,           0.0069995,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,             0.01406,           0.0091607,                   0,              0.9943,             0.99714,             0.99305,             0.85757,            0.012048,           0.0070385,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.014146,           0.0089227,                   0,             0.99713,             0.99429,             0.99288,             0.85642,            0.011722,            0.007032,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.013567,            0.008487,                   0,              0.9943,             0.99714,             0.99259,             0.86068,            0.011709,           0.0069324,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.013934,           0.0084447,                   0,             0.99714,             0.99714,             0.99269,              0.8545,            0.012166,           0.0072926,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.013285,           0.0084635,                   0,             0.99714,             0.99714,             0.99283,             0.85389,             0.01176,           0.0070507,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,            0.013581,           0.0085293,                   0,             0.99714,             0.99713,               0.993,             0.86167,            0.011924,           0.0071897,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,             0.01362,           0.0086652,                   0,              0.9943,             0.99714,             0.99297,              0.8627,            0.011815,             0.00706,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.013137,           0.0088583,                   0,              0.9943,             0.99714,             0.99285,             0.85808,            0.011891,           0.0069952,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,             0.01328,           0.0084614,                   0,             0.99714,             0.99714,             0.99297,             0.86083,            0.011681,           0.0069999,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.013318,           0.0085971,                   0,             0.99714,             0.99714,               0.993,             0.86136,            0.011796,           0.0070827,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,             0.01372,           0.0084138,                   0,             0.99713,             0.99429,             0.99288,             0.85265,            0.012091,           0.0071915,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.013437,           0.0084529,                   0,             0.99714,             0.99714,             0.99297,             0.85373,            0.011917,            0.006943,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.013416,           0.0088543,                   0,             0.99713,             0.99714,             0.99303,             0.86337,            0.011807,            0.006966,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.013382,           0.0083861,                   0,             0.99713,             0.99429,             0.99317,             0.85727,            0.011858,           0.0069262,                   0,           0.0050296,           0.0050296,           0.0050296
